epoch,step,train_loss,train_acc,train_ppl,train_te,val_loss,val_acc,val_ppl,val_te,sav_version
0,855,1.5031697561169228,0.5933942726355671,22.351924035372654,0.3760611040297275,1.051642491942958,0.6448235381560229,4.4300814678051195,0.21635168794342685,1
1,1710,0.9630679177261933,0.6616396237256167,3.789369278203538,0.19000490640904213,0.9376154981161419,0.6680380338657959,3.398237742781979,0.1749707612343203,2
2,2565,0.8702091916262755,0.6785823009584978,3.1891526203247897,0.1632046512209772,0.8609391043060705,0.6786329998205981,3.024554176679213,0.1491938396678599,3
3,3420,0.8089643391949392,0.6933654240309585,2.9095584797450336,0.14987766236752373,0.7968036011645668,0.6993933532612788,2.810513333833359,0.14720168507705803,4
4,4275,0.7596254193294815,0.7092866039887193,2.7319277562925426,0.14019348759167968,0.7570416506968046,0.7138984398308191,2.662556479601584,0.13610637899234493,5
5,5130,0.7177120907961974,0.7245760343721108,2.6043205623698977,0.1327681382008114,0.7168332194027148,0.7286394746317442,2.5502935056935963,0.13082213783942223,6
6,5985,0.6767768529772061,0.7427322636599181,2.502543885353317,0.1258622430560986,0.676770712199964,0.747319143506815,2.4587397987366897,0.1244715806790537,7
7,6840,0.6458396190439748,0.7580202158097277,2.419676090810705,0.12058871509942821,0.6427949325034493,0.7625619542675701,2.3824086371757915,0.11765935238215497,8
8,7695,0.6156129609423074,0.7729241673285153,2.3491089741007904,0.115481500502605,0.6123982357351403,0.7789273391236751,2.3169207333857913,0.11132309854346435,9
9,8550,0.587384039198446,0.7865026637789683,2.2874411280455127,0.11055426108395586,0.5931469656919178,0.788174196420453,2.2594944974300923,0.10670956087265822,10
10,9405,0.5661845111010367,0.7957271466791809,2.2337292234021384,0.10680687353615369,0.5713079374087484,0.7978209351655501,2.2091902334278695,0.10748372780296246,11
11,10260,0.5476467210298394,0.803653056660694,2.1863863365296456,0.10362760368554191,0.5610892596997713,0.8023886830282934,2.1648413720300903,0.10378302831829028,12
12,11115,0.5316365388401768,0.8100434210982324,2.144740817570696,0.10092834113262189,0.5510916681666124,0.8058340232619777,2.125592916963996,0.10580560929114471,13
13,11970,0.5187544652593066,0.8151303874890721,2.1077023606214405,0.09875216833956302,0.5396847630801954,0.8089201217296398,2.090542202992895,0.10091330226256953,14
14,12825,0.5083221398947532,0.8193881065273786,2.074460155182746,0.09677726346237515,0.5321996168086404,0.8124213394024983,2.0591125690738132,0.0952420103110552,15
15,13680,0.4964444094234043,0.8241022207784938,2.044597824112417,0.09495263830688641,0.5191095217278129,0.8175214485649199,2.0306231343393297,0.09852909311995074,16
16,14535,0.4880047585531982,0.8273092121366017,2.017542577286476,0.09335788668132969,0.5132991872335735,0.8220815271715817,2.004714173515484,0.0912959772372386,17
