epoch,step,train_loss,train_acc,train_ppl,train_te,val_loss,val_acc,val_ppl,val_te,sav_version
0,855,2.27304315092968,0.511136521368739,55.26226126947124,0.4525953020974749,1.712529152318051,0.5516493381961024,9.624732377287874,0.2780573676244501,1
1,1710,1.507983093930964,0.5710291007970955,7.757188197412125,0.2488125160166276,1.4457789634403428,0.5672277845308716,6.599686146473787,0.22845871520420957,2
2,2565,1.3709354695520903,0.5834337752375918,6.009422103313863,0.2157949914657648,1.3669418880814,0.5789814492599431,5.568977943293392,0.21056838947549977,3
3,3420,1.2916291225026226,0.6038494699989796,5.272698602054007,0.2011456148208676,1.2929694087881791,0.6081640640345252,5.018589363539328,0.1839608847247888,4
4,4275,1.194783293712906,0.6412411078946563,4.812959137413915,0.18698536640183436,1.1867324433828654,0.6478667633693183,4.626146996521896,0.1890921515292848,5
5,5130,1.1141098734928154,0.6701037344842261,4.465582072182322,0.17491715811712794,1.1258601609029268,0.6690046088436099,4.320956756997011,0.17492035052051083,6
6,5985,1.059674150413937,0.6904585792425028,4.1960455940129116,0.16716584205303023,1.0808614454771344,0.6875224378089758,4.0828691059605475,0.1696859696462751,7
7,6840,1.0184231858504447,0.7045577630200841,3.9837061995585215,0.16092631880566688,1.0390496442192478,0.7036552062692099,3.892366481670039,0.1592333601360013,8
8,7695,0.9832421927424202,0.7177119392215546,3.810424224954934,0.1557011161198988,1.015577024535129,0.7121762149504826,3.7359760701051195,0.16223897702454632,9
9,8550,0.9533643759482088,0.7278371568814905,3.6679288472699234,0.151417427500451,1.0008682715265373,0.7185743494763721,3.604477258489812,0.14719651979943282,10
10,9405,0.9278474938102633,0.7362238931842939,3.546779927396764,0.14761780607713737,0.9774671761613143,0.7266337497666067,3.492968519096937,0.14821608713588658,11
11,10260,0.9097308021539833,0.7416404838822968,3.442989923720253,0.14491125699576723,0.9632150135542217,0.7326451744373245,3.397093056194732,0.1435424667584051,12
12,11115,0.8885862423662554,0.7475266315275196,3.3532451006183863,0.14180996908714816,0.9541404579815111,0.734065183178336,3.3130207181414564,0.14735221680211905,13
13,11970,0.8717984895260014,0.7534895041643187,3.2746642855984196,0.13956580110938935,0.931770574419122,0.7416150786562066,3.2388456649678297,0.1425389945431769,14
14,12825,0.8556435817863509,0.7580707109706758,3.2043153911429196,0.13729514434640716,0.9277651906013489,0.7426562530926609,3.172260091897342,0.1413235158548022,15
15,13680,0.8401554008673506,0.7622930377378913,3.1413803620640675,0.13499269876168948,0.9244829692338642,0.7446359604901044,3.1125125954817037,0.13950227967079765,16
16,14535,0.8255164363928008,0.7659365534600042,3.084587573536923,0.13307711295093985,0.9120114113155164,0.7474580252134091,3.058181016122572,0.13429408720415095,17
17,15390,0.8132829717725341,0.7702113230674278,3.0328029949437836,0.13132170209968458,0.9066415460486161,0.7500689923842511,3.0084609961985365,0.1329090941725595,18
18,16245,0.7983495509763907,0.7743526714840977,2.9850799923555003,0.12936179365662712,0.9014862217401204,0.751747458597719,2.962560021605232,0.1306498941528694,19
19,17100,0.7861483573913575,0.7769162992832809,2.941073058419868,0.12788880911674433,0.8884114466215435,0.7570021589607815,2.919997888914233,0.1298276007668243,20
20,17955,0.7736655964837437,0.7806015131493588,2.9000973487972064,0.1259906601625305,0.888270336075833,0.7575497978875736,2.8805078193352585,0.12628313829450985,21
21,18810,0.7605597299093392,0.7839825393162257,2.8615441926552694,0.12438837519178038,0.8779435684806423,0.7603174271345045,2.8434605009930363,0.12939026680441335,22
22,19665,0.7491920775837368,0.7872752677188891,2.8256449888744544,0.12269041648767008,0.8819991582318356,0.7584953196892339,2.808695343232671,0.12481195740773599,22
23,20520,0.7377322704122777,0.7905714357684497,2.792359096913746,0.12149469712143614,0.8687652192617717,0.7642601012084864,2.7761109403078166,0.12335190508693412,23
24,21375,0.7267950061469051,0.793175396696725,2.7602462843790763,0.11979531225589522,0.8685122690702739,0.7611405341335916,2.7451782938692353,0.12915413544674587,24
25,22230,0.7176659756933736,0.7952442223816423,2.7304558513554062,0.11874371933666696,0.8732370056604084,0.7615900712762603,2.7160559225320937,0.12008740435011135,24
26,23085,0.7059125814870088,0.7984235093949175,2.7018039696642493,0.1170649874684656,0.8656138256976479,0.7628884330137188,2.688510470143623,0.12190336569897366,25
27,23940,0.6966228209740934,0.8004110066260308,2.6750894941797205,0.11587691222632565,0.8640518357879237,0.764493961518575,2.6621294125538295,0.12071118769997324,26
28,24795,0.6878872855364928,0.8024386566467242,2.6493683500889182,0.11476247420488858,0.8579698412041915,0.767260392411217,2.6371190436463965,0.12061929621846737,27
29,25650,0.678524842352895,0.804925026192328,2.624864369909887,0.11353969107437989,0.8640336814679598,0.7665132782216001,2.613203577684885,0.11864064110683085,27
30,26505,0.6702634673718123,0.8071689667339249,2.6016149937892816,0.11264882069257341,0.8585264183973011,0.7673130639815864,2.5903888363862615,0.11492214901531024,27
31,27360,0.6602684001825009,0.8097890357720223,2.5792735196197394,0.11139287741946971,0.8656817260541414,0.7668546442279164,2.5686375227771228,0.11795857105973527,27
32,28215,0.653722914269096,0.8108664180748326,2.557941951635787,0.11048740498259838,0.8625514582583779,0.7679096064787485,2.547735156710662,0.11226428170565185,27
33,29070,0.6453592685928121,0.8134022365589515,2.5376083972813395,0.10951975364723361,0.8644118327843515,0.767101077004231,2.5277128402192743,0.11599284280192466,27
34,29925,0.6387071256749114,0.8146253619998962,2.5180779104393087,0.10838183755342674,0.86352206970516,0.7684151706573992,2.5085462255606648,0.11102635570237225,27
